,student,major,course,semester
0,9052,280,277,S1
0,9052,280,279,S1
0,9052,280,280,S1
0,9053,810,813,S1
0,9053,810,807,S1
0,9053,810,809,S1
0,9053,810,806,S1
0,9053,810,812,S1
0,9054,90,95,S1
0,9054,90,86,S1
0,9054,90,93,S1
0,9054,90,85,S1
0,9054,90,88,S1
0,9055,700,703,S1
0,9055,700,696,S1
0,9055,700,702,S1
0,9055,700,700,S1
0,9055,700,704,S1
0,9056,320,315,S1
0,9056,320,323,S1
0,9056,320,317,S1
0,9056,320,322,S1
0,9056,320,320,S1
0,9057,190,193,S1
0,9057,190,194,S1
0,9057,190,195,S1
0,9057,190,188,S1
0,9057,190,186,S1
0,9058,160,157,S1
0,9058,160,155,S1
0,9058,160,165,S1
0,9058,160,160,S1
0,9058,160,156,S1
0,9059,30,32,S1
0,9059,30,33,S1
0,9059,30,35,S1
0,9059,30,27,S1
0,9059,30,30,S1
0,9060,500,504,S1
0,9060,500,503,S1
0,9060,500,499,S1
0,9060,500,502,S1
0,9060,500,495,S1
0,9061,640,643,S1
0,9061,640,636,S1
0,9061,640,641,S1
0,9061,640,638,S1
0,9061,640,639,S1
0,9062,950,955,S1
0,9062,950,950,S1
0,9062,950,946,S1
0,9062,950,949,S1
0,9062,950,953,S1
0,9063,550,549,S1
0,9063,550,550,S1
0,9063,550,554,S1
0,9063,550,548,S1
0,9063,550,552,S1
0,9064,360,357,S1
0,9064,360,363,S1
0,9064,360,355,S1
0,9064,360,362,S1
0,9064,360,358,S1
0,9065,280,284,S1
0,9065,280,277,S1
0,9065,280,278,S1
0,9065,280,276,S1
0,9065,280,283,S1
0,9066,740,738,S1
0,9066,740,737,S1
0,9066,740,736,S1
0,9066,740,741,S1
0,9066,740,740,S1
0,9067,650,646,S1
0,9067,650,647,S1
0,9067,650,648,S1
0,9067,650,645,S1
0,9067,650,650,S1
0,9068,50,55,S1
0,9068,50,53,S1
0,9068,50,51,S1
0,9068,50,49,S1
0,9068,50,46,S1
0,9069,920,915,S1
0,9069,920,918,S1
0,9069,920,916,S1
0,9069,920,920,S1
0,9069,920,924,S1
0,9070,490,486,S1
0,9070,490,489,S1
0,9070,490,490,S1
0,9070,490,487,S1
0,9070,490,488,S1
0,9071,200,205,S1
0,9071,200,196,S1
0,9071,200,201,S1
0,9071,200,202,S1
0,9071,200,204,S1
0,9072,780,777,S1
0,9072,780,778,S1
0,9072,780,781,S1
0,9072,780,782,S1
0,9072,780,784,S1
0,9073,810,814,S1
0,9073,810,806,S1
0,9073,810,811,S1
0,9073,810,808,S1
0,9073,810,805,S1
0,9074,900,900,S1
0,9074,900,903,S1
0,9074,900,895,S1
0,9074,900,904,S1
0,9074,900,899,S1
0,9075,260,263,S1
0,9075,260,256,S1
0,9075,260,260,S1
0,9075,260,265,S1
0,9075,260,259,S1
0,9076,100,100,S1
0,9076,100,96,S1
0,9076,100,102,S1
0,9076,100,98,S1
0,9076,100,97,S1
0,9077,190,186,S1
0,9077,190,195,S1
0,9077,190,190,S1
0,9077,190,194,S1
0,9077,190,192,S1
0,9078,820,817,S1
0,9078,820,819,S1
0,9078,820,822,S1
0,9078,820,821,S1
0,9078,820,816,S1
0,9079,280,283,S1
0,9079,280,279,S1
0,9079,280,282,S1
0,9079,280,285,S1
0,9079,280,277,S1
0,9080,630,632,S1
0,9080,630,631,S1
0,9080,630,634,S1
0,9080,630,626,S1
0,9080,630,625,S1
0,9081,120,116,S1
0,9081,120,119,S1
0,9081,120,123,S1
0,9081,120,125,S1
0,9081,120,122,S1
0,9082,480,484,S1
0,9082,480,477,S1
0,9082,480,479,S1
0,9082,480,475,S1
0,9082,480,485,S1
0,9083,300,304,S1
0,9083,300,295,S1
0,9083,300,299,S1
0,9083,300,298,S1
0,9083,300,297,S1
0,9084,260,261,S1
0,9084,260,258,S1
0,9084,260,265,S1
0,9084,260,263,S1
0,9084,260,257,S1
0,9085,860,860,S1
0,9085,860,856,S1
0,9085,860,855,S1
0,9085,860,864,S1
0,9085,860,859,S1
0,9086,340,339,S1
0,9086,340,340,S1
0,9086,340,343,S1
0,9086,340,338,S1
0,9086,340,336,S1
0,9087,130,126,S1
0,9087,130,129,S1
0,9087,130,130,S1
0,9087,130,128,S1
0,9087,130,134,S1
0,9088,130,127,S1
0,9088,130,135,S1
0,9088,130,132,S1
0,9088,130,133,S1
0,9088,130,128,S1
0,9089,10,14,S1
0,9089,10,7,S1
0,9089,10,8,S1
0,9089,10,10,S1
0,9089,10,12,S1
0,9090,930,932,S1
0,9090,930,928,S1
0,9090,930,931,S1
0,9090,930,933,S1
0,9090,930,934,S1
0,9091,280,277,S1
0,9091,280,280,S1
0,9091,280,282,S1
0,9091,280,276,S1
0,9091,280,279,S1
0,9092,850,853,S1
0,9092,850,845,S1
0,9092,850,851,S1
0,9092,850,848,S1
0,9092,850,846,S1
0,9093,490,489,S1
0,9093,490,485,S1
0,9093,490,488,S1
0,9093,490,491,S1
0,9093,490,495,S1
0,9094,220,224,S1
0,9094,220,217,S1
0,9094,220,215,S1
0,9094,220,218,S1
0,9094,220,216,S1
0,9095,670,672,S1
0,9095,670,667,S1
0,9095,670,668,S1
0,9095,670,673,S1
0,9095,670,665,S1
0,9096,180,175,S1
0,9096,180,181,S1
0,9096,180,180,S1
0,9096,180,183,S1
0,9096,180,178,S1
0,9097,950,952,S1
0,9097,950,948,S1
0,9097,950,950,S1
0,9097,950,946,S1
0,9097,950,947,S1
0,9098,520,517,S1
0,9098,520,523,S1
0,9098,520,524,S1
0,9098,520,518,S1
0,9098,520,520,S1
0,9099,680,676,S1
0,9099,680,679,S1
0,9099,680,685,S1
0,9099,680,684,S1
0,9099,680,683,S1
0,9100,710,714,S1
0,9100,710,710,S1
0,9100,710,711,S1
0,9100,710,706,S1
0,9100,710,705,S1
0,9101,640,643,S1
0,9101,640,645,S1
0,9101,640,638,S1
0,9101,640,642,S1
0,9101,640,635,S1
0,9102,390,390,S1
0,9102,390,395,S1
0,9102,390,391,S1
0,9102,390,388,S1
0,9102,390,393,S1
0,9103,60,56,S1
0,9103,60,58,S1
0,9103,60,63,S1
0,9103,60,65,S1
0,9103,60,60,S1
0,9104,340,344,S1
0,9104,340,338,S1
0,9104,340,345,S1
0,9104,340,343,S1
0,9104,340,336,S1
0,9105,860,855,S1
0,9105,860,857,S1
0,9105,860,858,S1
0,9105,860,865,S1
0,9105,860,860,S1
0,9106,130,132,S1
0,9106,130,125,S1
0,9106,130,130,S1
0,9106,130,134,S1
0,9106,130,126,S1
0,9107,380,383,S1
0,9107,380,382,S1
0,9107,380,375,S1
0,9107,380,378,S1
0,9107,380,385,S1
0,9108,130,134,S1
0,9108,130,125,S1
0,9108,130,135,S1
0,9108,130,132,S1
0,9108,130,126,S1
0,9109,950,948,S1
0,9109,950,946,S1
0,9109,950,955,S1
0,9109,950,954,S1
0,9109,950,953,S1
0,9110,960,962,S1
0,9110,960,965,S1
0,9110,960,964,S1
0,9110,960,958,S1
0,9110,960,957,S1
0,9111,920,916,S1
0,9111,920,920,S1
0,9111,920,923,S1
0,9111,920,919,S1
0,9111,920,924,S1
0,9112,30,32,S1
0,9112,30,34,S1
0,9112,30,25,S1
0,9112,30,30,S1
0,9112,30,33,S1
0,9113,790,787,S1
0,9113,790,795,S1
0,9113,790,792,S1
0,9113,790,789,S1
0,9113,790,790,S1
0,9114,730,726,S1
0,9114,730,735,S1
0,9114,730,734,S1
0,9114,730,729,S1
0,9114,730,732,S1
0,9115,390,392,S1
0,9115,390,393,S1
0,9115,390,388,S1
0,9115,390,395,S1
0,9115,390,387,S1
0,9116,670,666,S1
0,9116,670,669,S1
0,9116,670,673,S1
0,9116,670,670,S1
0,9116,670,671,S1
0,9117,690,687,S1
0,9117,690,689,S1
0,9117,690,694,S1
0,9117,690,695,S1
0,9117,690,688,S1
0,9118,530,528,S1
0,9118,530,534,S1
0,9118,530,535,S1
0,9118,530,531,S1
0,9118,530,529,S1
0,9119,220,221,S1
0,9119,220,224,S1
0,9119,220,222,S1
0,9119,220,216,S1
0,9119,220,219,S1
0,9120,890,892,S1
0,9120,890,891,S1
0,9120,890,893,S1
0,9120,890,889,S1
0,9120,890,890,S1
0,9121,390,386,S1
0,9121,390,394,S1
0,9121,390,390,S1
0,9121,390,387,S1
0,9121,390,388,S1
0,9122,110,113,S1
0,9122,110,111,S1
0,9122,110,115,S1
0,9122,110,114,S1
0,9122,110,106,S1
0,9123,270,265,S1
0,9123,270,269,S1
0,9123,270,267,S1
0,9123,270,268,S1
0,9123,270,271,S1
0,9124,370,366,S1
0,9124,370,370,S1
0,9124,370,372,S1
0,9124,370,367,S1
0,9124,370,375,S1
0,9125,290,292,S1
0,9125,290,289,S1
0,9125,290,291,S1
0,9125,290,288,S1
0,9125,290,293,S1
0,9126,150,146,S1
0,9126,150,149,S1
0,9126,150,147,S1
0,9126,150,150,S1
0,9126,150,145,S1
0,9127,290,290,S1
0,9127,290,289,S1
0,9127,290,295,S1
0,9127,290,292,S1
0,9127,290,288,S1
0,9128,330,334,S1
0,9128,330,326,S1
0,9128,330,327,S1
0,9128,330,330,S1
0,9128,330,328,S1
0,9129,0,-1,S1
0,9129,0,5,S1
0,9129,0,-4,S1
0,9129,0,0,S1
0,9129,0,4,S1
0,9130,810,811,S1
0,9130,810,813,S1
0,9130,810,814,S1
0,9130,810,805,S1
0,9130,810,809,S1
0,9131,100,105,S1
0,9131,100,100,S1
0,9131,100,96,S1
0,9131,100,102,S1
0,9131,100,104,S1
0,9132,510,505,S1
0,9132,510,506,S1
0,9132,510,507,S1
0,9132,510,510,S1
0,9132,510,508,S1
0,9133,790,793,S1
0,9133,790,791,S1
0,9133,790,794,S1
0,9133,790,795,S1
0,9133,790,785,S1
0,9134,120,115,S1
0,9134,120,117,S1
0,9134,120,121,S1
0,9134,120,124,S1
0,9134,120,116,S1
0,9135,540,539,S1
0,9135,540,537,S1
0,9135,540,544,S1
0,9135,540,536,S1
0,9135,540,541,S1
0,9136,240,236,S1
0,9136,240,245,S1
0,9136,240,235,S1
0,9136,240,240,S1
0,9136,240,238,S1
0,9137,960,963,S1
0,9137,960,959,S1
0,9137,960,961,S1
0,9137,960,957,S1
0,9137,960,955,S1
0,9138,910,906,S1
0,9138,910,913,S1
0,9138,910,912,S1
0,9138,910,914,S1
0,9138,910,910,S1
0,9139,160,160,S1
0,9139,160,165,S1
0,9139,160,161,S1
0,9139,160,162,S1
0,9139,160,159,S1
0,9140,290,291,S1
0,9140,290,293,S1
0,9140,290,286,S1
0,9140,290,289,S1
0,9140,290,292,S1
0,9141,370,371,S1
0,9141,370,365,S1
0,9141,370,372,S1
0,9141,370,367,S1
0,9141,370,369,S1
0,9142,860,859,S1
0,9142,860,857,S1
0,9142,860,862,S1
0,9142,860,858,S1
0,9142,860,860,S1
0,9143,810,814,S1
0,9143,810,815,S1
0,9143,810,805,S1
0,9143,810,813,S1
0,9143,810,807,S1
0,9144,260,265,S1
0,9144,260,262,S1
0,9144,260,255,S1
0,9144,260,260,S1
0,9144,260,259,S1
0,9145,550,551,S1
0,9145,550,554,S1
0,9145,550,553,S1
0,9145,550,547,S1
0,9145,550,555,S1
0,9146,390,386,S1
0,9146,390,390,S1
0,9146,390,393,S1
0,9146,390,387,S1
0,9146,390,389,S1
0,9147,290,293,S1
0,9147,290,289,S1
0,9147,290,285,S1
0,9147,290,294,S1
0,9147,290,295,S1
0,9148,40,42,S1
0,9148,40,37,S1
0,9148,40,40,S1
0,9148,40,45,S1
0,9148,40,44,S1
0,9149,350,347,S1
0,9149,350,346,S1
0,9149,350,351,S1
0,9149,350,352,S1
0,9149,350,353,S1
0,9150,930,925,S1
0,9150,930,935,S1
0,9150,930,932,S1
0,9150,930,928,S1
0,9150,930,931,S1
0,9151,610,607,S1
0,9151,610,612,S1
0,9151,610,611,S1
0,9151,610,605,S1
0,9151,610,610,S1
0,9152,40,40,S1
0,9152,40,35,S1
0,9152,40,38,S1
0,9152,40,45,S1
0,9152,40,44,S1
0,9153,710,710,S1
0,9153,710,715,S1
0,9153,710,705,S1
0,9153,710,712,S1
0,9153,710,708,S1
0,9154,910,907,S1
0,9154,910,911,S1
0,9154,910,909,S1
0,9154,910,905,S1
0,9154,910,915,S1
0,9155,140,145,S1
0,9155,140,141,S1
0,9155,140,142,S1
0,9155,140,140,S1
0,9155,140,136,S1
0,9156,210,205,S1
0,9156,210,211,S1
0,9156,210,207,S1
0,9156,210,208,S1
0,9156,210,209,S1
0,9157,530,526,S1
0,9157,530,534,S1
0,9157,530,527,S1
0,9157,530,532,S1
0,9157,530,535,S1
0,9158,120,116,S1
0,9158,120,115,S1
0,9158,120,123,S1
0,9158,120,125,S1
0,9158,120,117,S1
0,9159,90,93,S1
0,9159,90,90,S1
0,9159,90,91,S1
0,9159,90,92,S1
0,9159,90,95,S1
0,9160,630,630,S1
0,9160,630,627,S1
0,9160,630,629,S1
0,9160,630,625,S1
0,9160,630,632,S1
0,9161,650,654,S1
0,9161,650,649,S1
0,9161,650,652,S1
0,9161,650,647,S1
0,9161,650,648,S1
0,9162,350,345,S1
0,9162,350,355,S1
0,9162,350,346,S1
0,9162,350,350,S1
0,9162,350,353,S1
0,9163,940,943,S1
0,9163,940,939,S1
0,9163,940,935,S1
0,9163,940,944,S1
0,9163,940,942,S1
0,9164,750,745,S1
0,9164,750,754,S1
0,9164,750,746,S1
0,9164,750,750,S1
0,9164,750,747,S1
0,9165,290,293,S1
0,9165,290,291,S1
0,9165,290,288,S1
0,9165,290,287,S1
0,9165,290,290,S1
0,9166,30,27,S1
0,9166,30,28,S1
0,9166,30,31,S1
0,9166,30,25,S1
0,9166,30,30,S1
0,9167,420,420,S1
0,9167,420,424,S1
0,9167,420,415,S1
0,9167,420,419,S1
0,9167,420,423,S1
0,9168,710,707,S1
0,9168,710,705,S1
0,9168,710,709,S1
0,9168,710,710,S1
0,9168,710,706,S1
0,9169,70,72,S1
0,9169,70,75,S1
0,9169,70,73,S1
0,9169,70,66,S1
0,9169,70,71,S1
0,9170,710,707,S1
0,9170,710,712,S1
0,9170,710,706,S1
0,9170,710,715,S1
0,9170,710,709,S1
0,9171,200,204,S1
0,9171,200,203,S1
0,9171,200,199,S1
0,9171,200,205,S1
0,9171,200,200,S1
0,9172,460,462,S1
0,9172,460,463,S1
0,9172,460,461,S1
0,9172,460,465,S1
0,9172,460,457,S1
0,9173,370,371,S1
0,9173,370,367,S1
0,9173,370,370,S1
0,9173,370,365,S1
0,9173,370,368,S1
0,9174,830,828,S1
0,9174,830,832,S1
0,9174,830,830,S1
0,9174,830,835,S1
0,9174,830,826,S1
0,9175,500,504,S1
0,9175,500,505,S1
0,9175,500,495,S1
0,9175,500,498,S1
0,9175,500,502,S1
0,9176,280,284,S1
0,9176,280,283,S1
0,9176,280,279,S1
0,9176,280,282,S1
0,9176,280,280,S1
0,9177,0,0,S1
0,9177,0,1,S1
0,9177,0,-3,S1
0,9177,0,2,S1
0,9177,0,-5,S1
0,9178,450,450,S1
0,9178,450,445,S1
0,9178,450,447,S1
0,9178,450,454,S1
0,9178,450,446,S1
0,9179,490,490,S1
0,9179,490,488,S1
0,9179,490,489,S1
0,9179,490,486,S1
0,9179,490,487,S1
0,9180,610,613,S1
0,9180,610,607,S1
0,9180,610,611,S1
0,9180,610,612,S1
0,9180,610,615,S1
0,9181,270,273,S1
0,9181,270,269,S1
0,9181,270,265,S1
0,9181,270,271,S1
0,9181,270,275,S1
0,9182,840,841,S1
0,9182,840,836,S1
0,9182,840,842,S1
0,9182,840,844,S1
0,9182,840,840,S1
0,9183,10,9,S1
0,9183,10,15,S1
0,9183,10,8,S1
0,9183,10,13,S1
0,9183,10,14,S1
0,9184,500,499,S1
0,9184,500,496,S1
0,9184,500,498,S1
0,9184,500,503,S1
0,9184,500,497,S1
0,9185,320,321,S1
0,9185,320,324,S1
0,9185,320,323,S1
0,9185,320,318,S1
0,9185,320,316,S1
0,9186,440,439,S1
0,9186,440,445,S1
0,9186,440,438,S1
0,9186,440,444,S1
0,9186,440,440,S1
0,9187,930,933,S1
0,9187,930,931,S1
0,9187,930,925,S1
0,9187,930,928,S1
0,9187,930,934,S1
0,9188,280,281,S1
0,9188,280,283,S1
0,9188,280,282,S1
0,9188,280,285,S1
0,9188,280,275,S1
0,9189,400,401,S1
0,9189,400,404,S1
0,9189,400,405,S1
0,9189,400,399,S1
0,9189,400,397,S1
0,9190,430,427,S1
0,9190,430,428,S1
0,9190,430,435,S1
0,9190,430,432,S1
0,9190,430,429,S1
0,9191,80,76,S1
0,9191,80,85,S1
0,9191,80,84,S1
0,9191,80,80,S1
0,9191,80,78,S1
0,9192,150,145,S1
0,9192,150,147,S1
0,9192,150,146,S1
0,9192,150,152,S1
0,9192,150,154,S1
0,9193,570,575,S1
0,9193,570,570,S1
0,9193,570,566,S1
0,9193,570,572,S1
0,9193,570,573,S1
0,9194,790,795,S1
0,9194,790,787,S1
0,9194,790,789,S1
0,9194,790,794,S1
0,9194,790,790,S1
0,9195,180,178,S1
0,9195,180,176,S1
0,9195,180,181,S1
0,9195,180,179,S1
0,9195,180,180,S1
0,9196,820,824,S1
0,9196,820,821,S1
0,9196,820,815,S1
0,9196,820,816,S1
0,9196,820,825,S1
0,9197,150,148,S1
0,9197,150,149,S1
0,9197,150,154,S1
0,9197,150,153,S1
0,9197,150,152,S1
0,9198,550,545,S1
0,9198,550,553,S1
0,9198,550,554,S1
0,9198,550,550,S1
0,9198,550,547,S1
0,9199,650,655,S1
0,9199,650,653,S1
0,9199,650,648,S1
0,9199,650,649,S1
0,9199,650,652,S1
0,9200,410,414,S1
0,9200,410,415,S1
0,9200,410,407,S1
0,9200,410,412,S1
0,9200,410,411,S1
0,9201,0,-2,S1
0,9201,0,5,S1
0,9201,0,-1,S1
0,9201,0,2,S1
0,9201,0,-5,S1
0,9202,30,27,S1
0,9202,30,30,S1
0,9202,30,25,S1
0,9202,30,34,S1
0,9202,30,32,S1
0,9203,480,475,S1
0,9203,480,481,S1
0,9203,480,479,S1
0,9203,480,482,S1
0,9203,480,480,S1
0,9204,870,874,S1
0,9204,870,872,S1
0,9204,870,868,S1
0,9204,870,870,S1
0,9204,870,867,S1
0,9205,610,608,S1
0,9205,610,615,S1
0,9205,610,610,S1
0,9205,610,611,S1
0,9205,610,613,S1
0,9206,530,531,S1
0,9206,530,527,S1
0,9206,530,535,S1
0,9206,530,525,S1
0,9206,530,526,S1
0,9207,550,548,S1
0,9207,550,549,S1
0,9207,550,550,S1
0,9207,550,555,S1
0,9207,550,551,S1
0,9208,130,127,S1
0,9208,130,133,S1
0,9208,130,128,S1
0,9208,130,132,S1
0,9208,130,131,S1
0,9209,460,463,S1
0,9209,460,461,S1
0,9209,460,456,S1
0,9209,460,457,S1
0,9209,460,465,S1
0,9210,470,472,S1
0,9210,470,471,S1
0,9210,470,468,S1
0,9210,470,473,S1
0,9210,470,474,S1
0,9211,560,559,S1
0,9211,560,564,S1
0,9211,560,561,S1
0,9211,560,562,S1
0,9211,560,556,S1
0,9212,330,331,S1
0,9212,330,325,S1
0,9212,330,329,S1
0,9212,330,335,S1
0,9212,330,328,S1
0,9213,340,341,S1
0,9213,340,338,S1
0,9213,340,340,S1
0,9213,340,344,S1
0,9213,340,343,S1
0,9214,940,938,S1
0,9214,940,943,S1
0,9214,940,941,S1
0,9214,940,937,S1
0,9214,940,940,S1
0,9215,400,405,S1
0,9215,400,398,S1
0,9215,400,401,S1
0,9215,400,395,S1
0,9215,400,403,S1
0,9216,980,983,S1
0,9216,980,980,S1
0,9216,980,977,S1
0,9216,980,979,S1
0,9216,980,975,S1
0,9217,220,222,S1
0,9217,220,224,S1
0,9217,220,215,S1
0,9217,220,223,S1
0,9217,220,218,S1
0,9218,520,522,S1
0,9218,520,524,S1
0,9218,520,518,S1
0,9218,520,520,S1
0,9218,520,525,S1
0,9219,190,185,S1
0,9219,190,186,S1
0,9219,190,188,S1
0,9219,190,189,S1
0,9219,190,190,S1
0,9220,230,226,S1
0,9220,230,227,S1
0,9220,230,230,S1
0,9220,230,232,S1
0,9220,230,229,S1
0,9221,540,535,S1
0,9221,540,539,S1
0,9221,540,536,S1
0,9221,540,537,S1
0,9221,540,541,S1
0,9222,490,486,S1
0,9222,490,495,S1
0,9222,490,487,S1
0,9222,490,494,S1
0,9222,490,491,S1
0,9223,540,538,S1
0,9223,540,540,S1
0,9223,540,535,S1
0,9223,540,545,S1
0,9223,540,542,S1
0,9224,510,508,S1
0,9224,510,511,S1
0,9224,510,512,S1
0,9224,510,514,S1
0,9224,510,507,S1
0,9225,810,805,S1
0,9225,810,813,S1
0,9225,810,808,S1
0,9225,810,814,S1
0,9225,810,814,S1
0,9226,10,8,S1
0,9226,10,14,S1
0,9226,10,6,S1
0,9226,10,14,S1
0,9226,10,11,S1
0,9227,20,23,S1
0,9227,20,25,S1
0,9227,20,20,S1
0,9227,20,22,S1
0,9227,20,18,S1
0,9228,180,181,S1
0,9228,180,184,S1
0,9228,180,182,S1
0,9228,180,180,S1
0,9228,180,179,S1
0,9229,540,536,S1
0,9229,540,545,S1
0,9229,540,538,S1
0,9229,540,539,S1
0,9229,540,543,S1
0,9230,370,368,S1
0,9230,370,372,S1
0,9230,370,370,S1
0,9230,370,373,S1
0,9230,370,366,S1
0,9231,460,462,S1
0,9231,460,458,S1
0,9231,460,456,S1
0,9231,460,457,S1
0,9231,460,461,S1
0,9232,420,419,S1
0,9232,420,416,S1
0,9232,420,417,S1
0,9232,420,424,S1
0,9232,420,420,S1
0,9233,710,707,S1
0,9233,710,709,S1
0,9233,710,714,S1
0,9233,710,706,S1
0,9233,710,711,S1
0,9234,800,805,S1
0,9234,800,804,S1
0,9234,800,798,S1
0,9234,800,802,S1
0,9234,800,801,S1
0,9235,740,745,S1
0,9235,740,744,S1
0,9235,740,743,S1
0,9235,740,738,S1
0,9235,740,740,S1
0,9236,50,45,S1
0,9236,50,52,S1
0,9236,50,50,S1
0,9236,50,54,S1
0,9236,50,51,S1
0,9237,350,352,S1
0,9237,350,348,S1
0,9237,350,353,S1
0,9237,350,354,S1
0,9237,350,346,S1
0,9238,550,555,S1
0,9238,550,552,S1
0,9238,550,547,S1
0,9238,550,553,S1
0,9238,550,549,S1
0,9239,830,829,S1
0,9239,830,828,S1
0,9239,830,834,S1
0,9239,830,827,S1
0,9239,830,826,S1
0,9240,300,300,S1
0,9240,300,296,S1
0,9240,300,304,S1
0,9240,300,297,S1
0,9240,300,303,S1
0,9241,730,727,S1
0,9241,730,730,S1
0,9241,730,731,S1
0,9241,730,726,S1
0,9241,730,734,S1
0,9242,100,95,S1
0,9242,100,98,S1
0,9242,100,100,S1
0,9242,100,104,S1
0,9242,100,105,S1
0,9243,940,939,S1
0,9243,940,937,S1
0,9243,940,944,S1
0,9243,940,942,S1
0,9243,940,941,S1
0,9244,150,154,S1
0,9244,150,149,S1
0,9244,150,145,S1
0,9244,150,146,S1
0,9244,150,152,S1
0,9245,540,543,S1
0,9245,540,540,S1
0,9245,540,542,S1
0,9245,540,539,S1
0,9245,540,536,S1
0,9246,530,526,S1
0,9246,530,529,S1
0,9246,530,532,S1
0,9246,530,534,S1
0,9246,530,528,S1
0,9247,480,481,S1
0,9247,480,485,S1
0,9247,480,480,S1
0,9247,480,475,S1
0,9247,480,478,S1
0,9248,160,164,S1
0,9248,160,155,S1
0,9248,160,161,S1
0,9248,160,157,S1
0,9248,160,165,S1
0,9249,270,267,S1
0,9249,270,270,S1
0,9249,270,271,S1
0,9249,270,266,S1
0,9249,270,272,S1
0,9250,140,142,S1
0,9250,140,135,S1
0,9250,140,136,S1
0,9250,140,139,S1
0,9250,140,137,S1
0,9251,10,5,S1
0,9251,10,13,S1
0,9251,10,9,S1
0,9251,10,7,S1
0,9251,10,12,S1
0,9252,70,74,S1
0,9252,70,70,S1
0,9252,70,69,S1
0,9252,70,68,S1
0,9252,70,72,S1
0,9253,570,570,S1
0,9253,570,574,S1
0,9253,570,575,S1
0,9253,570,572,S1
0,9253,570,568,S1
0,9254,400,395,S1
0,9254,400,405,S1
0,9254,400,402,S1
0,9254,400,398,S1
0,9254,400,404,S1
0,9255,30,31,S1
0,9255,30,33,S1
0,9255,30,29,S1
0,9255,30,26,S1
0,9255,30,32,S1
0,9256,970,966,S1
0,9256,970,972,S1
0,9256,970,971,S1
0,9256,970,973,S1
0,9256,970,974,S1
0,9257,60,62,S1
0,9257,60,63,S1
0,9257,60,60,S1
0,9257,60,56,S1
0,9257,60,57,S1
0,9258,410,407,S1
0,9258,410,408,S1
0,9258,410,413,S1
0,9258,410,406,S1
0,9258,410,410,S1
0,9259,130,127,S1
0,9259,130,135,S1
0,9259,130,133,S1
0,9259,130,128,S1
0,9259,130,130,S1
0,9260,840,845,S1
0,9260,840,835,S1
0,9260,840,836,S1
0,9260,840,841,S1
0,9260,840,839,S1
0,9261,110,112,S1
0,9261,110,105,S1
0,9261,110,111,S1
0,9261,110,109,S1
0,9261,110,106,S1
0,9262,430,425,S1
0,9262,430,426,S1
0,9262,430,431,S1
0,9262,430,430,S1
0,9262,430,428,S1
0,9263,570,570,S1
0,9263,570,568,S1
0,9263,570,573,S1
0,9263,570,569,S1
0,9263,570,575,S1
0,9264,220,222,S1
0,9264,220,216,S1
0,9264,220,220,S1
0,9264,220,218,S1
0,9264,220,219,S1
0,9265,870,867,S1
0,9265,870,873,S1
0,9265,870,872,S1
0,9265,870,868,S1
0,9265,870,875,S1
0,9266,520,518,S1
0,9266,520,522,S1
0,9266,520,524,S1
0,9266,520,521,S1
0,9266,520,516,S1
0,9267,300,303,S1
0,9267,300,295,S1
0,9267,300,302,S1
0,9267,300,299,S1
0,9267,300,298,S1
0,9268,620,622,S1
0,9268,620,624,S1
0,9268,620,617,S1
0,9268,620,619,S1
0,9268,620,620,S1
0,9269,770,770,S1
0,9269,770,771,S1
0,9269,770,768,S1
0,9269,770,775,S1
0,9269,770,767,S1
0,9270,360,361,S1
0,9270,360,364,S1
0,9270,360,362,S1
0,9270,360,359,S1
0,9270,360,356,S1
0,9271,780,777,S1
0,9271,780,785,S1
0,9271,780,782,S1
0,9271,780,783,S1
0,9271,780,776,S1
0,9272,120,117,S1
0,9272,120,125,S1
0,9272,120,121,S1
0,9272,120,122,S1
0,9272,120,115,S1
0,9273,270,272,S1
0,9273,270,271,S1
0,9273,270,273,S1
0,9273,270,266,S1
0,9273,270,265,S1
0,9274,50,49,S1
0,9274,50,55,S1
0,9274,50,51,S1
0,9274,50,47,S1
0,9274,50,46,S1
0,9275,710,705,S1
0,9275,710,715,S1
0,9275,710,708,S1
0,9275,710,714,S1
0,9275,710,711,S1
0,9276,580,585,S1
0,9276,580,583,S1
0,9276,580,577,S1
0,9276,580,575,S1
0,9276,580,578,S1
0,9277,490,491,S1
0,9277,490,489,S1
0,9277,490,485,S1
0,9277,490,494,S1
0,9277,490,495,S1
0,9278,430,434,S1
0,9278,430,428,S1
0,9278,430,431,S1
0,9278,430,429,S1
0,9278,430,430,S1
0,9279,600,602,S1
0,9279,600,599,S1
0,9279,600,598,S1
0,9279,600,601,S1
0,9279,600,600,S1
0,9280,640,638,S1
0,9280,640,641,S1
0,9280,640,644,S1
0,9280,640,645,S1
0,9280,640,642,S1
0,9281,950,951,S1
0,9281,950,945,S1
0,9281,950,947,S1
0,9281,950,952,S1
0,9281,950,953,S1
0,9282,970,973,S1
0,9282,970,966,S1
0,9282,970,971,S1
0,9282,970,972,S1
0,9282,970,965,S1
0,9283,960,963,S1
0,9283,960,964,S1
0,9283,960,958,S1
0,9283,960,960,S1
0,9283,960,962,S1
0,9284,920,923,S1
0,9284,920,917,S1
0,9284,920,915,S1
0,9284,920,922,S1
0,9284,920,918,S1
0,9285,30,25,S1
0,9285,30,26,S1
